generic,category,exception,subtype_source,discriminator_label,human_label,template_number
"Generally, pecans produce a nutty, earthy flavor.",quasidef,"a pecan tree (with pecans) produce an earthy, nutty flavor",gpt3-cons,1,1.0,7
"Generally, pecans produce a nutty, earthy flavor.",quasidef,"a pecan tree (with pecans) produce an earthy, nutty flavor",gpt3-cons,1,1.0,5
"Generally, pecans produce a nutty, earthy flavor.",quasidef,"pecan groves produce an earthy, nutty flavor",gpt3-cons,1,1.0,7
"Generally, pecans produce a nutty, earthy flavor.",quasidef,"pecan groves produce an earthy, nutty flavor",gpt3-cons,1,1.0,5
"Generally, pecans produce a nutty, earthy flavor.",quasidef,"pecan nuts produce a mild, nutty flavor",gpt3-cons,1,1.0,5
"Generally, pecans may be eaten fresh, dried, or frozen.",quasidef,a pecan tree with pecans can be eaten year round,gpt3-cons,1,0.0,7
"Generally, pecans may be eaten fresh, dried, or frozen.",quasidef,a pecan tree with pecans can be eaten year round,gpt3-cons,1,0.0,5
"Generally, pecans may be eaten fresh, dried, or frozen.",quasidef,"a black walnut tree can be eaten raw, dried, or roasted",gpt3-cons,1,0.0,5
"Generally, pecans may be eaten fresh, dried, or frozen.",quasidef,"a black walnut tree can be eaten raw, dried, or roasted",gpt3-cons,1,0.0,7
"Generally, pecans may be eaten fresh, dried or roasted.",invirtue,"shagbark hickory pecan trees are eaten fresh, dried or smoked",gpt3-cons,1,1.0,5
"Generally, pecans may be eaten fresh, dried or roasted.",invirtue,"shagbark hickory pecan trees are eaten fresh, dried or smoked",gpt3-cons,1,1.0,7
"Generally, pecans may be eaten fresh, dried or roasted.",invirtue,"shagbark hickory pecan trees can be eaten raw, dried or smoked",gpt3-cons,1,0.0,7
"Generally, pecans may be eaten fresh, dried or roasted.",invirtue,"shagbark hickory pecan trees can be eaten raw, dried or smoked",gpt3-cons,1,0.0,5
"Generally, pecans may be eaten fresh, dried or roasted.",invirtue,"a shagbark hickory pecan tree is eaten raw, dried or smoked",gpt3-cons,1,0.0,5
"Generally, nitrous oxide is a gas.",quasidef,nitrous oxide from a pressurized bottle can be released into the atmosphere,gpt3-cons,1,0.0,7
"Generally, nitrous oxide is a gas.",quasidef,nitrous oxide from a pressurized bottle can be released into the air,gpt3-cons,1,1.0,7
"Generally, nitrous oxide is a gas.",quasidef,nitrous oxide used as an anesthetic is a gaseous gas,gpt3-cons,1,1.0,5
"Generally, nitrous oxide is a gas.",quasidef,nitrous oxide used as an anesthetic is a gaseous gas,gpt3-cons,1,1.0,7
"Generally, nitrous oxide is a gas.",quasidef,"nitrous oxide gas is a colorless, odorless gas",gpt3-cons,1,1.0,5
"Generally, newspapers are owned by the people who buy them.",character,a newspaper with an obituary is owned by whoever bought the paper,gpt3-cons,1,1.0,5
"Generally, newspapers are owned by the people who buy them.",character,a newspaper with an obituary is owned by whoever bought the paper,gpt3-cons,1,1.0,7
"Generally, newspapers are owned by the people who buy them.",character,a broadsheet newspaper can be owned by one person,gpt3-cons,1,0.0,5
"Generally, newspapers are owned by the people who buy them.",character,a broadsheet newspaper can be owned by one person,gpt3-cons,1,0.0,7
"Generally, newspapers are owned by the people who buy them.",character,a broadsheet newspaper can be owned by a group of shareholders,gpt3-cons,1,1.0,7
"Generally, musical notes may be played on a piano, guitar, banjo, ukulele, etc.",quasidef,"an ""a"" note can be played on the guitar",gpt3-cons,1,1.0,5
"Generally, musical notes may be played on a piano, guitar, banjo, ukulele, etc.",quasidef,"an ""a"" note can be played on the guitar",gpt3-cons,1,1.0,7
"Generally, musical notes may be played on a piano, guitar, banjo, ukulele, etc.",quasidef,jingle bells can be played on a banjo,gpt3-cons,1,0.0,7
"Generally, musical notes may be played on a piano, guitar, banjo, ukulele, etc.",quasidef,jingle bells can be played on a banjo,gpt3-cons,1,0.0,5
"Generally, musical notes may be played on a piano, guitar, banjo, ukulele, etc.",quasidef,"""a"" notes are played on an acoustic guitar",gpt3-cons,1,1.0,7
"Generally, molluscs may be eaten raw, cooked, or boiled.",quasidef,"an octopus can be eaten raw, cooked, or broiled",gpt3-cons,1,1.0,5
"Generally, molluscs may be eaten raw, cooked, or boiled.",quasidef,"an octopus can be eaten raw, cooked, or broiled",gpt3-cons,1,1.0,7
"Generally, molluscs may be eaten raw, cooked, or boiled.",quasidef,"an octopus can be eaten raw, boiled, or grilled",gpt3-cons,1,1.0,7
"Generally, molluscs may be eaten raw, cooked, or boiled.",quasidef,"an octopus can be eaten raw, boiled, or grilled",gpt3-cons,1,1.0,5
"Generally, molluscs may be eaten raw, cooked, or boiled.",quasidef,"crayfish can be eaten raw, boiled, or grilled",gpt3-cons,1,0.0,5
"Generally, molluscs may be distinguished from other animals.",character,large molluscs can be distinguished from the rest of the animal kingdom,gpt3-cons,1,1.0,5
"Generally, molluscs may be distinguished from other animals.",character,small molluscs are distinguished from the rest of the animal kingdom,gpt3-cons,1,1.0,5
"Generally, molluscs may be distinguished from other animals.",character,small molluscs are distinguished from the rest of the animal kingdom,gpt3-cons,1,1.0,7
"Generally, molluscs may be distinguished from other animals.",character,large molluscs are distinguished from other marine animals,gpt3-cons,1,1.0,5
"Generally, molluscs may be distinguished from other animals.",character,large molluscs are distinguished from other marine animals,gpt3-cons,1,1.0,7
"Generally, mesh skimmers are used to steal credit card data.",quasidef,a large mesh skimmer can be used to intercept credit card information,gpt3-cons,1,1.0,7
"Generally, mesh skimmers are used to steal credit card data.",quasidef,a large mesh skimmer can be used to collect credit card information,gpt3-cons,1,1.0,7
"Generally, mesh skimmers are used to steal credit card data.",quasidef,a large mesh skimmer can be used to collect credit card information,gpt3-cons,1,1.0,5
"Generally, mesh skimmers are used to steal credit card data.",quasidef,a small mesh skimmer can be used to capture credit card information,gpt3-cons,1,1.0,7
"Generally, mesh skimmers are used to steal credit card data.",quasidef,a small mesh skimmer can be used to capture credit card information,gpt3-cons,1,1.0,5
"Generally, mango trees are grown for their fruit.",invirtue,a small mango tree can be grown for the fruit,gpt3-cons,1,1.0,7
"Generally, mango trees are grown for their fruit.",invirtue,a small mango tree can be grown for the fruit,gpt3-cons,1,1.0,5
"Generally, mango trees are grown for their fruit.",invirtue,young mango trees can be grown for fruit production,gpt3-cons,1,1.0,7
"Generally, mango trees are grown for their fruit.",invirtue,a young mango tree can be grown for the fruit,gpt3-cons,1,1.0,7
"Generally, mango trees are grown for their fruit.",invirtue,a young mango tree can be grown for the fruit,gpt3-cons,1,1.0,5
"Generally, mandibles are used to hold the teeth.",quasidef,a mandible can be used to hold the tooth in place,gpt3-cons,1,1.0,7
"Generally, mandibles are used to hold the teeth.",quasidef,a mandible can be used to hold the tooth in place,gpt3-cons,1,1.0,5
"Generally, mandibles are used to hold the teeth.",quasidef,a set of false teeth can be used to hold a tooth in place,gpt3-cons,1,0.0,7
"Generally, mandibles are used to hold the teeth.",quasidef,a set of false teeth can be used to hold a tooth in place,gpt3-cons,1,0.0,5
"Generally, mandibles are used to hold the teeth.",quasidef,a praying mantis's mandibles can be used to hold the mouth shut,gpt3-cons,1,0.0,5
"Generally, mandibles are made of bone.",character,a mandible of a cow can be made of a cow bone,gpt3-cons,1,1.0,7
"Generally, mandibles are made of bone.",character,a mandible of a cow is made of bony plates,gpt3-cons,1,1.0,5
"Generally, mandibles are made of bone.",character,a mandible of a cow is made of bovine bone,gpt3-cons,1,1.0,7
"Generally, mandibles are made of bone.",character,a mandible of a cow is made of bovine bone,gpt3-cons,1,1.0,5
"Generally, mandibles are made of bone.",character,a mandible of a human is made of cartilage and bone,gpt3-cons,1,1.0,5
"Generally, managements may have the right to terminate an employment relationship with an employee.",character,a management for a mid-sized company has the authority to terminate a relationship between an employee and the company,gpt3-cons,1,1.0,7
"Generally, managements may have the right to terminate an employment relationship with an employee.",character,a management of a multi-national company has the authority to terminate the employment,gpt3-cons,1,1.0,7
"Generally, managements may have the right to terminate an employment relationship with an employee.",character,a management of a multi-national company has the authority to terminate the employment,gpt3-cons,1,1.0,5
"Generally, managements may have the right to terminate an employment relationship with an employee.",character,a manager who motivates his/her staff has the power to terminate the employment relationship,gpt3-cons,1,1.0,7
"Generally, managements may have the right to terminate an employment relationship with an employee.",character,a manager who motivates his/her staff has the power to terminate the employment relationship,gpt3-cons,1,1.0,5
"Generally, management has the right to refuse to hire an applicant.",invirtue,a local manager has the authority to refuse an applicant for a job,gpt3-cons,1,1.0,7
"Generally, management has the right to refuse to hire an applicant.",invirtue,a local manager has the authority to refuse an applicant for a job,gpt3-cons,1,1.0,5
"Generally, management has the right to refuse to hire an applicant.",invirtue,a corporate manager has the authority to refuse an applicant for a job,gpt3-cons,1,1.0,7
"Generally, management has the right to refuse to hire an applicant.",invirtue,a corporate manager has the authority to refuse an applicant for a job,gpt3-cons,1,1.0,5
"Generally, management has the right to refuse to hire an applicant.",invirtue,a department manager has the authority to refuse an applicant for a position,gpt3-cons,1,1.0,7
"Generally, lorries should only be used to transport people or goods.",character,petrol lorries should be used to transport people and goods,gpt3-cons,1,1.0,7
"Generally, lorries should only be used to transport people or goods.",character,delivery lorries should be used to deliver goods,gpt3-cons,1,1.0,7
"Generally, lorries should only be used to transport people or goods.",character,delivery lorries should be used to deliver goods,gpt3-cons,1,1.0,5
"Generally, lorries should only be used to transport people or goods.",character,skip lorries should be used to deliver goods,gpt3-cons,1,1.0,5
"Generally, lorries should only be used to transport people or goods.",character,blue lorries should be used to transport people and goods,gpt3-cons,1,1.0,7
"Generally, lorries are used to move goods from one place to another.",character,delivery lorries are used to transport goods from a warehouse to a warehouse,gpt3-cons,1,1.0,7
